,word,count
12974,तजवीज़,5
12975,दखलअंदाजी,2
12976,दख़लअंदाज़ी,2
12977,दखलंदाजी,2
12978,दख़लंदाज़ी,2
12979,दखलन्दाजी,2
12980,दख़लन्दाज़ी,2
12981,दंडित,2
12982,दण्डित,2
12983,दरपन,1
12984,दर्पण,1
12985,दाँव,3
12986,दांव,3
12987,दीपशिखा,1
12988,दूने,2
12989,दृढ़ीकरण,2
12990,देशज,1
12991,देशी,1
12992,देशीय,1
12993,देसी,1
12994,दोषरहित,1
12995,दोषहीन,1
12996,धरणीधर,1
12997,धराधार,1
12998,धान्यागार,2
12999,नकशा,2
13000,नक्शा,2
13001,नक़्शा,2
13002,नक्सा,2
13003,नंबर,2
13004,नम्बर,2
13005,नागराज,1
13006,नागाधिप,1
13007,नागेश,1
13008,नाचना,1
13009,नाटा,2
13010,नाटे,2
13011,निरपराध,1
13012,निरपराधी,1
13013,निर्णय,5
13014,निर्दोष,1
13015,निर्दोषी,1
13016,निश्चय,2
13017,निष्कलंक,1
13018,नौकरीशुदा,2
13019,पणि,1
13020,पत्रपुष्पक,1
13021,पद्मकी,1
13022,परिशेष,1
13023,पाट,4
13024,पापशून्य,1
13025,पारी,2
13026,पालतू,1
13027,पालू,1
13028,पिंगल,3
13029,पिङ्गल,3
13030,पिटक,2
13031,पिटारा,2
13032,पिटारे,2
13033,पीतल,3
13034,पीतलोह,3
13035,पेच,3
13036,पेंच,3
13037,प्रबंध,2
13038,प्रबंधकाव्य,2
13039,प्रबन्ध,2
13040,प्रबन्धकाव्य,2
13041,फणींद्र,1
13042,फणीन्द्र,1
13043,फनिंद,1
13044,फैसला,5
13045,फ़ैसला,5
13046,बंदोबस्त,2
13047,बन्दोबस्त,2
13048,बसाहट,1
13049,बहुत्वक्,1
13050,बहुत्वच्,1
13051,बाकी,2
13052,बाक़ी,2
13053,बाज़ी,2
13054,बेऐब,1
13055,बेकसूर,1
13056,बेगुनाह,1
13057,बेदाग,1
13058,बेदाग़,1
13059,बोल,2
13060,बौना,2
13061,ब्रह्मोपनिषद,2
13062,ब्रह्मोपनिषद्,2
13063,भुजपात,1
13064,भूतघ्न,1
13065,भोज,1
13066,भोजपत्र,1
13067,भोली,1
13068,मंकुर,1
13069,मंडूर,2
13070,मण्डूर,2
13071,मदाखिलत,2
13072,माध्य,1
13073,माध्यम,1
13074,मानचित्र,2
13075,मासूम,1
13076,मुंड,3
13077,मुंडक,3
13078,मुण्ड,3
13079,मुण्डक,3
13080,मुल्की,1
13081,मूँड़,3
13082,मूड़ी,3
13083,मूँड़ी,3
13084,यमल,1
13085,युगम,1
13086,युगल,1
13087,युग्म,1
13088,युग्मपत्र,1
13089,रमना,1
13090,राजगद्दी,4
13091,राजसिंहासन,4
13092,रेत्य,3
13093,लुरकी,1
13094,लोटना,1
13095,लोटने,1
13096,लोलक,1
13097,लोलकी,1
13098,लौहकिट्ट,2
13099,लौहकीट,2
13100,लौहज,2
13101,लौहमल,2
13102,वर्किंग,2
13103,वर्टेक्स,2
13104,वर्ष,1
13105,वसीला,1
13106,विचरना,1
13107,विचित्रक,1
13108,विमर्श,1
13109,विलोकनि,1
13110,शिखा,1
13111,शिति,1
13112,शिरोभाग,2
13113,शिलि,1
13114,शीर्षबिंदु,2
13115,शीर्षबिन्दु,2
13116,शीश,3
13117,शीशा,1
13118,शेष,2
13119,शेषनाग,1
13120,शेषफल,1
13121,सजायाफता,2
13122,सज़ायाफ़ता,2
13123,सज़ायाफ्ता,2
13124,सज़ायाफ़्ता,2
13125,सज़ायाब,2
13126,सर्पराज,1
13127,सहपान,1
13128,सहभोग,1
13129,सहस्त्रानन,1
13130,साधक,1
13131,साधनता,1
13132,साल,1
13133,सालाना,1
13134,सालिया,1
13135,सालियाना,1
13136,सिंघान,2
13137,सिंघासन,4
13138,सित,1
13139,सिर,3
13140,सुलोहक,3
13141,सूम,1
13142,सोम,1
13143,स्वदेशी,1
13144,स्वदेशीय,1
13145,हरज,2
13146,हर्ज,2
13147,होममेड,1
13148,अनर्थ,2
13149,अपदोष,1
13150,अवधारण,5
13151,आलुक,1
13152,आलोड़न,1
13153,इन्तिजाम,2
13154,कृपण,1
13155,कोष्ठ,2
13156,तलाशी,1
13157,पेटारा,2
13158,बसावट,1
13159,बाजी,2
13160,मूड़,3
13161,युग्मपर्ण,1
13162,राजपत्नी,3
13163,लगा,2
13164,लोट,1
13165,सजायाफ्ता,2
13166,सदुपयोग,2
13167,सिंहासन,4
13168,हस्तक्षेप,2
13169,अनखौहा,1
13170,अनुताप,3
13171,अमर्षित,1
13172,अर्द्धपारावत,3
13173,अर्धपारावत,3
13174,अलिक,3
13175,अल्पवर्तक,3
13176,अवदाह,1
13177,अशीत,1
13178,आतशक,1
13179,इक्ष्वांलिका,1
13180,इजमाल,1
13181,इंदिया,3
13182,इन्दिया,3
13183,उखम,1
13184,उपदंश,1
13185,उष्णता,1
13186,उष्म,1
13187,उष्मा,1
13188,उष्माघात,1
13189,ऊष्म,1
13190,एक्प्रेशन,1
13191,ककुभ,1
13192,ककुभा,1
13193,कढ़ाई,1
13194,कपिंजल,3
13195,कपिञ्जल,3
13196,कपोल,1
13197,कशीदा,1
13198,कशीदाकारी,1
13199,कश्ती,1
13200,किश्ती,1
13201,क्रुद्ध,1
13202,क्रोधित,1
13203,गरमाहट,1
13204,गर्माहट,1
13205,गाल,1
13206,गुलकारी,1
13207,चंड,2
13208,चित्रपक्ष,3
13209,तपिश,1
13210,ताव,3
13211,तितर,3
13212,तितिर,3
13213,तित्तिर,3
13214,तित्तिरि,3
13215,तीतर,3
13216,तैतिर,3
13217,तैत्तिर,3
13218,त्वग्गंध,3
13219,त्वग्गन्ध,3
13220,दीर्घवंश,1
13221,नड़,1
13222,नरकट,1
13223,नरकस,1
13224,नरकुल,1
13225,नरंग,3
13226,नरसल,1
13227,नागर,3
13228,नागरंग,3
13229,नागरुक,3
13230,नारंगी,3
13231,नार्यंग,3
13232,नियंत्रित,1
13233,पत्राढ्य,1
13234,पार्टनरशिप,1
13235,पील,1
13236,फिरंग,1
13237,फिरंगरोग,1
13238,फीला,1
13239,फ़ीला,1
13240,फुलकारी,1
13241,फूलकारी,1
13242,भागिता,1
13243,भागीदारी,1
13244,भामी,1
13245,भावाभिव्यक्ति,1
13246,मधुराम्लरस,3
13247,रामबान,1
13248,राय,3
13249,लघुमांस,3
13250,वातचटक,3
13251,विशाखज,3
13252,वृहन्नाल,1
13253,वोट,2
13254,शंकरप्रिय,5
13255,शराकत,1
13256,शरीकत,1
13257,शिरकत,1
13258,सम्मति,3
13259,साझेदारी,1
13260,सिफलिस,1
13261,सेटलाइट,1
13262,सेटेलाइट,1
13263,सैटलाइट,1
13264,सैटेलाइट,1
13265,हाथी,1
13266,हिस्सेदारी,1
13267,उपग्रह,1
13268,कुपित,1
13269,नरकल,1
13270,प्रतिबद्ध,4
13271,लव,1
13272,साझीदारी,1
13273,अकुंठ,1
13274,अकुंठित,1
13275,अकुण्ठ,1
13276,अकुण्ठित,1
13277,अधिश्रयणी,1
13278,अनाथालय,1
13279,अनाथाश्रम,1
13280,अनियारी,1
13281,अभिनंदनीय,1
13282,अभिनंद्य,1
13283,अभिनन्दनीय,1
13284,अभिवंदनीय,1
13285,अभिवन्दनीय,1
13286,अभेरना,1
13287,अमेजना,1
13288,अर्थागम,1
13289,अवराधन,1
13290,असमंत,1
13291,असमन्त,1
13292,आगमन,1
13293,आपायत,1
13294,आमद,1
13295,आमदनी,1
13296,आमदरफ्त,3
13297,आमदरफ़्त,3
13298,आय,1
13299,इताअत,1
13300,इन्कम,1
13301,इषित,1
13302,ईड्य,1
13303,उग्र,6
13304,उच्चंड,1
13305,उच्चण्ड,1
13306,उठापटक,1
13307,उत्कट,1
13308,एँचपेच,1
13309,एँचपेंच,1
13310,कटीला,1
13311,कमाई,1
13312,काबिलेतारीफ,1
13313,क़ाबिलेतारीफ़,1
13314,काबिलेदाद,1
13315,क़ाबिलेदाद,1
13316,कुलफी,1
13317,कुलफ़ी,1
13318,कुल्फी,1
13319,कुल्फ़ी,1
13320,कुशाग्र,1
13321,कृतकृत्य,1
13322,कृतार्थ,1
13323,खिदमत,1
13324,ख़िदमत,1
13325,गैर,1
13326,ग़ैर,1
13327,गोशपेच,1
13328,गोशपेंच,1
13329,घुमाव,1
13330,घोरना,1
13331,घोलना,1
13332,चरपरा,1
13333,चुल्हा,1
13334,चुल्हौना,1
13335,चूल्ह,1
13336,चोंक,1
13337,चोंकीला,1
13338,चौगुना,1
13339,चौगुने,1
13340,ज़मज़म,1
13341,जिक्र,1
13342,ज़िक्र,1
13343,जुड़ाना,1
13344,जोड़ना,1
13345,झालदार,1
13346,टहल,1
13347,टहलूँ,1
13348,तानाबाना,1
13349,तीक्ष्ण,1
13350,तीखा,1
13351,तीता,1
13352,तीव्र,1
13353,थमना,1
13354,दूसरी,1
13355,दूसरों,1
13356,धनागम,1
13357,धन्न,1
13358,धन्य,1
13359,निशित,1
13360,नौकरी,1
13361,पटना,2
13362,पत्रांजन,1
13363,परदेशी,1
13364,परदेसी,1
13365,पराया,1
13366,परिचर्या,1
13367,पारदेशिक,1
13368,पैना,1
13369,प्रखर,1
13370,प्रशंसनीय,1
13371,प्रशंसाजनक,1
13372,प्रशंस्य,1
13373,बिदेसी,1
13374,मलिनांबु,1
13375,मलिनाम्बु,1
13376,मसि,1
13377,मसिजल,1
13378,मिर्चदार,1
13379,मिर्चीला,1
13380,मिलाकर,1
13381,मिलाना,2
13382,मुलाजिमत,1
13383,मुलाज़िमत,1
13384,यतीमखाना,1
13385,यतीमख़ाना,1
13386,यूरोपियन,1
13387,यूरोपी,1
13388,यूरोपीय,1
13389,रोशनाई,1
13390,लपेटना,1
13391,वक्त्रभेदी,1
13392,विलायती,1
13393,विशेष,5
13394,विशेषार्थालंकार,1
13395,श्लाघनीय,1
13396,संच,1
13397,सटाना,1
13398,समेटना,1
13399,सराहनीय,1
13400,सेवा,1
13401,स्क्रू,1
13402,स्तुत्य,1
13403,स्याही,1
13404,हेकड़,1
13405,अविगर्हित,1
13406,आमेजना,1
13407,इताति,1
13408,इनकम,1
13409,उल्लेख,1
13410,चारगुना,1
13411,चूल्हा,1
13412,जमजम,1
13413,तापमान,1
13414,पत्राञ्जन,1
13415,यतीमखाने,1
13416,यूरोपवासी,1
13417,विदेशी,1
13418,अखरा,7
13419,अग्निवर्धक,1
