,pid,word,simplicity,complexity
49328,sicwxteigenp5,सर्जित,2,1
49329,sicwxteigenp5,संवाद,3,1
49330,sicwxteigenp5,सस्य,2,1
49331,sicwxteigenp5,सिंदूरी,2,1
49332,sicwxteigenp5,सिन्दूरी,2,1
49333,sicwxteigenp5,सिफत,3,1
49334,sicwxteigenp5,सिफ़त,3,1
49335,sicwxteigenp5,सियासत,2,1
49336,sicwxteigenp5,सीधुपुष्पी,2,1
49337,sicwxteigenp5,सुगन्ध,5,0
49338,sicwxteigenp5,सुरभि,3,1
49339,sicwxteigenp5,सुवास,3,1
49340,sicwxteigenp5,सृजित,2,1
49341,sicwxteigenp5,सृष्ट,2,1
49342,sicwxteigenp5,सौरभ,3,1
49343,sicwxteigenp5,स्खलित,2,1
49347,sicwxteigenp5,हाल,5,0
49348,sicwxteigenp5,हुकूमत,5,0
49349,sicwxteigenp5,हुस्न,4,0
49350,sicwxteigenp5,अलग,5,0
49351,sicwxteigenp5,अलिपिबद्ध,2,1
49353,sicwxteigenp5,आवलित,2,1
49354,sicwxteigenp5,इकॉनमी,5,0
49355,sicwxteigenp5,इन्तहा,4,0
49356,sicwxteigenp5,उपन्यास,1,1
49357,sicwxteigenp5,कारस्तानी,3,1
49358,sicwxteigenp5,कूटतापूर्ण,2,1
49359,sicwxteigenp5,कृत,3,1
49361,sicwxteigenp5,गँवई,4,0
49362,sicwxteigenp5,चर्चा,5,0
49363,sicwxteigenp5,डिब्बा,5,0
49364,sicwxteigenp5,दबिश,2,1
49365,sicwxteigenp5,नन्दी,2,1
49366,sicwxteigenp5,निःशुल्क,2,1
49367,sicwxteigenp5,परिभाषा,5,0
49368,sicwxteigenp5,पहचान,5,0
49369,sicwxteigenp5,प्रदर्शनकारी,3,1
49370,sicwxteigenp5,प्राचीनतम,1,1
49371,sicwxteigenp5,फरजी,5,0
49373,sicwxteigenp5,रेखांकित,1,1
49374,sicwxteigenp5,रोज़ाना,5,0
49375,sicwxteigenp5,लेट,4,0
49376,sicwxteigenp5,वर्णित,2,1
49378,sicwxteigenp5,संचालित,2,1
49379,sicwxteigenp5,सन्ताप,2,1
49380,sicwxteigenp5,संयंत्र,2,1
49381,sicwxteigenp5,सुगंध,5,0
49382,sicwxteigenp5,सूक्ष्म,2,1
49383,sicwxteigenp5,सृजनात्मक,1,1
49384,tcweignp2,अखेट,2,1
49385,tcweignp2,अख्तियार,1,1
49386,tcweignp2,अख़्तियार,1,1
49387,tcweignp2,अग,2,1
49388,tcweignp2,अगम,2,1
49389,tcweignp2,अगम्य,2,1
49390,tcweignp2,अघ्रिप,1,1
49391,tcweignp2,अच्युत,3,1
49392,tcweignp2,अजादी,4,0
49393,tcweignp2,अज्ञेय,2,1
49394,tcweignp2,अटकर,2,1
49395,tcweignp2,अटकल,1,1
49396,tcweignp2,अड़सट्टा,1,1
49398,tcweignp2,अंतर्गत,3,1
49399,tcweignp2,अंतर्भावित,1,1
49400,tcweignp2,अंतर्भूत,1,1
49401,tcweignp2,अतिकाल,2,1
49402,tcweignp2,अतिवेला,2,1
49403,tcweignp2,अंदाज,5,0
49404,tcweignp2,अंदाज़,4,0
49405,tcweignp2,अंदाजा,4,0
49406,tcweignp2,अंदाज़ा,4,0
49410,tcweignp2,अद्रिजा,3,1
49412,tcweignp2,अद्रितनया,3,1
49413,tcweignp2,अधिकार,5,0
49414,tcweignp2,अधिक्षेप,1,1
49415,tcweignp2,अधिराज्य,3,1
49417,tcweignp2,अध्वगा,2,1
49419,tcweignp2,अनंतजित्,3,1
49421,tcweignp2,अनन्तजित्,4,0
49422,tcweignp2,अनुभोग,2,1
49423,tcweignp2,अनुमिति,2,1
49424,tcweignp2,अनेकता,2,1
49425,tcweignp2,अनेकता,1,1
49426,tcweignp2,अनेकत्व,2,1
49428,tcweignp2,अनोकह,3,1
49429,tcweignp2,अन्तर्भावित,1,1
49430,tcweignp2,अन्तर्भूत,1,1
49431,tcweignp2,अन्दाज,5,0
49432,tcweignp2,अन्दाज़,5,0
49433,tcweignp2,अन्दाजा,5,0
49434,tcweignp2,अन्दाज़ा,4,0
49435,tcweignp2,अपमिश्रण,1,1
49436,tcweignp2,अबार,1,1
49437,tcweignp2,अबेर,1,1
49438,tcweignp2,अभरन,2,1
49439,tcweignp2,अभिधावन,1,1
49440,tcweignp2,अभूखन,2,1
49441,tcweignp2,अभ्यंजन,2,1
49442,tcweignp2,अभ्यञ्जन,2,1
49443,tcweignp2,अभ्यास,5,0
49444,tcweignp2,अमंद,1,1
49445,tcweignp2,अमन्द,3,1
49447,tcweignp2,अमरपगा,2,1
49448,tcweignp2,अमृतगर्भ,1,1
49449,tcweignp2,अमेय,2,1
49450,tcweignp2,अमेव,2,1
49451,tcweignp2,अरसट्टा,1,1
49452,tcweignp2,अरिकेशी,3,1
49453,tcweignp2,अर्क,3,1
49454,tcweignp2,अलंकार,2,1
49455,tcweignp2,अलङ्कार,2,1
49456,tcweignp2,अलसेट,1,1
49457,tcweignp2,अलेख,3,1
49458,tcweignp2,अलेखा,2,1
49459,tcweignp2,अवकाश,1,1
49460,tcweignp2,अवतन्स,2,1
49461,tcweignp2,अवतंस,2,1
49462,tcweignp2,अवध,2,1
49463,tcweignp2,अवधारणा,3,1
49464,tcweignp2,अवधि,2,1
49465,tcweignp2,अवसर,4,0
49466,tcweignp2,अवसर्ग,3,1
49467,tcweignp2,अवसा,1,1
49468,tcweignp2,अवसेर,3,1
49469,tcweignp2,अवार,3,1
49470,tcweignp2,अवारी,3,1
49471,tcweignp2,अवेद्य,1,1
49472,tcweignp2,अवेर,1,1
49473,tcweignp2,असमिया,4,0
49474,tcweignp2,अहिजित,3,1
49475,tcweignp2,अहेड़,2,1
49476,tcweignp2,अहेर,3,1
49477,tcweignp2,आ,5,0
49478,tcweignp2,आखेट,2,1
49479,tcweignp2,आखेटक,1,1
49480,tcweignp2,आचार,5,0
49481,tcweignp2,आछोटण,2,1
49482,tcweignp2,आजादगी,2,1
49483,tcweignp2,आज़ादगी,3,1
49484,tcweignp2,आजादी,4,0
49485,tcweignp2,आदत,5,0
49486,tcweignp2,आधिपत्य,1,1
49487,tcweignp2,आने,5,0
49488,tcweignp2,आभरण,2,1
49489,tcweignp2,आभूषण,3,1
49490,tcweignp2,आभोग,1,1
49491,tcweignp2,आमेजिश,1,1
49492,tcweignp2,आर्थिक,3,1
49493,tcweignp2,आश्लेषण,1,1
49496,tcweignp2,आसना,4,0
49498,tcweignp2,आसामी,5,0
49499,tcweignp2,आहरण,3,1
49500,tcweignp2,आहार,4,0
49501,tcweignp2,इंकलाब,3,1
49502,tcweignp2,इंक़लाब,3,1
49503,tcweignp2,इंकिलाब,3,1
49504,tcweignp2,इंक़िलाब,2,1
49505,tcweignp2,इख्तियार,2,1
49506,tcweignp2,इख़्तियार,1,1
49507,tcweignp2,इनक़िलाब,2,1
49508,tcweignp2,इन्कलाब,3,1
49509,tcweignp2,इन्किलाब,1,1
49510,tcweignp2,इमकान,1,1
49511,tcweignp2,इयत्ता,2,1
49512,tcweignp2,इरण,1,1
49514,tcweignp2,उग्रशेखरा,2,1
49515,tcweignp2,उँचाई,4,0
49516,tcweignp2,उंचाई,5,0
49517,tcweignp2,उंचान,3,1
49518,tcweignp2,उँचाव,1,1
49519,tcweignp2,उंचाव,3,1
49520,tcweignp2,उँचास,3,1
49521,tcweignp2,उंचास,3,1
49522,tcweignp2,उँचाहट,4,0
49523,tcweignp2,उंचाहट,3,1
49524,tcweignp2,उच्चता,5,0
49525,tcweignp2,उच्चत्व,1,1
49526,tcweignp2,उत्तरदायित्वहीन,1,1
49527,tcweignp2,उपभोग,1,1
49528,tcweignp2,उल्लेखनीय,2,1
49529,tcweignp2,ऊँचाई,4,0
49530,tcweignp2,ऊंचाई,5,0
49531,tcweignp2,ऊँचापन,3,1
49532,tcweignp2,ऊंचापन,1,1
49533,tcweignp2,एक्सपर्ट,3,1
49534,tcweignp2,एयरलाइन,4,0
49535,tcweignp2,एयरवेज,4,0
49536,tcweignp2,एयरवेज़,4,0
49537,tcweignp2,औसर,3,1
49538,tcweignp2,कगार,4,0
49539,tcweignp2,कगार,1,1
49540,tcweignp2,कटना,2,1
49541,tcweignp2,कद,4,0
49542,tcweignp2,क़द,4,0
49543,tcweignp2,कनकौवा,1,1
49545,tcweignp2,कन्हैया,2,1
49546,tcweignp2,कब्जा,5,0
49547,tcweignp2,कब्ज़ा,4,0
49548,tcweignp2,कमलनयन,3,1
49549,tcweignp2,कयास,1,1
49550,tcweignp2,क़यास,1,1
49551,tcweignp2,कररा,1,1
49552,tcweignp2,कररा,2,1
49553,tcweignp2,करार,5,0
49554,tcweignp2,करार,2,1
49555,tcweignp2,करारा,2,1
49556,tcweignp2,कलावा,1,1
49557,tcweignp2,कलावे,1,1
49558,tcweignp2,कंसारि,3,1
49559,tcweignp2,काकु,3,1
49560,tcweignp2,कान्हा,3,1
49561,tcweignp2,काबू,5,0
49562,tcweignp2,क़ाबू,4,0
49563,tcweignp2,कामपाल,2,1
49564,tcweignp2,काल,3,1
49565,tcweignp2,कालावा,1,1
49566,tcweignp2,कालियमर्दन,4,0
49567,tcweignp2,किनारा,3,1
49568,tcweignp2,किशन,3,1
49569,tcweignp2,कुंजबिहारी,3,1
49570,tcweignp2,कुरमुरा,4,0
49571,tcweignp2,कुरमुरा,3,1
49572,tcweignp2,कूत,1,1
49573,tcweignp2,कूल,3,1
49574,tcweignp2,कृत,2,1
49575,tcweignp2,कृष्ण,4,0
49576,tcweignp2,कृष्णचंद्र,3,1
49577,tcweignp2,केशव,2,1
49578,tcweignp2,कोड,3,1
49579,tcweignp2,क्रांति,3,1
49580,tcweignp2,क्रान्ति,2,1
49585,tcweignp2,खरारि,2,1
49587,tcweignp2,गंगा,3,1
49589,tcweignp2,गङ्गा,3,1
49590,tcweignp2,गरुड़गामी,3,1
49592,tcweignp2,गांदिनी,3,1
49594,tcweignp2,गान्दिनी,3,1
49596,tcweignp2,गायत्री,3,1
49597,tcweignp2,गिरधर,2,1
49598,tcweignp2,गिरधारी,3,1
49599,tcweignp2,गिरिधर,4,0
49600,tcweignp2,गिरिधारी,2,1
49601,tcweignp2,गुजरना,3,1
49602,tcweignp2,गुज़रना,2,1
49603,tcweignp2,गुपाल,3,1
49604,tcweignp2,गोपाल,2,1
49605,tcweignp2,गोपीश,3,1
49606,tcweignp2,गोपेश,3,1
49607,tcweignp2,गोरू,1,1
49608,tcweignp2,गोविंद,3,1
49609,tcweignp2,गोविंदा,3,1
49610,tcweignp2,गोविन्द,3,1
49611,tcweignp2,गोविन्दा,3,1
49614,tcweignp2,घटनास्थल,4,0
49615,tcweignp2,घड़ी,5,0
49616,tcweignp2,घनश्याम,3,1
49618,tcweignp2,चबूतरा,2,1
49619,tcweignp2,चबूतरे,1,1
49620,tcweignp2,चय,1,1
49621,tcweignp2,चय,2,1
49622,tcweignp2,चय,3,1
49623,tcweignp2,चरित,1,1
49624,tcweignp2,चरित्र,3,1
49625,tcweignp2,चान्स,5,0
49628,tcweignp2,चाल,4,0
49629,tcweignp2,चालचलन,4,0
49630,tcweignp2,चालढाल,4,0
49631,tcweignp2,चांस,5,0
49632,tcweignp2,चिंतामणि,1,1
49633,tcweignp2,चिदानंद,1,1
49634,tcweignp2,चिदानन्द,1,1
49635,tcweignp2,चिन्तामणि,1,1
49636,tcweignp2,चिर,4,0
49637,tcweignp2,चुकना,2,1
49638,tcweignp2,चौतरा,3,1
49639,tcweignp2,चौंतरा,2,1
49640,tcweignp2,छद,1,1
49641,tcweignp2,छोर,3,1
49643,tcweignp2,जर्ण,3,1
49645,tcweignp2,जाह्नवी,1,1
49646,tcweignp2,जीवाणु,2,1
49647,tcweignp2,जूलरी,5,0
49648,tcweignp2,जेवर,4,0
49649,tcweignp2,ज़ेवर,5,0
49650,tcweignp2,जोग,3,1
49651,tcweignp2,ज्ञानातीत,3,1
49652,tcweignp2,टिब्बा,2,1
49653,tcweignp2,टिब्बा,3,1
49654,tcweignp2,टीला,1,1
49656,tcweignp2,टीलों,2,1
49657,tcweignp2,टेकर,1,1
49658,tcweignp2,टेकर,2,1
49659,tcweignp2,टेकरा,1,1
49661,tcweignp2,टेकरी,2,1
49662,tcweignp2,टेव,1,1
49663,tcweignp2,डैना,2,1
49664,tcweignp2,ढब,1,1
49665,tcweignp2,ढलना,2,1
49666,tcweignp2,ढाँक,2,1
49667,tcweignp2,ढूह,3,1
49668,tcweignp2,ढूह,2,1
49669,tcweignp2,ढोर,4,0
49670,tcweignp2,तखमीना,1,1
49671,tcweignp2,तख़मीना,2,1
49672,tcweignp2,तट,4,0
49673,tcweignp2,तनूरुह,1,1
49674,tcweignp2,तरु,4,0
49675,tcweignp2,तरुवर,3,1
49676,tcweignp2,तहत,1,1
49677,tcweignp2,तीर,1,1
49678,tcweignp2,तुंगीश,3,1
49679,tcweignp2,तेजोजल,3,1
49681,tcweignp2,त्रिधारा,2,1
49683,tcweignp2,त्रिपथगा,2,1
49687,tcweignp2,त्रिमार्गगा,2,1
49689,tcweignp2,त्रिमार्गा,3,1
49691,tcweignp2,त्रिमार्गी,2,1
49692,tcweignp2,दरख्त,2,1
49693,tcweignp2,दरख़्त,1,1
49694,tcweignp2,दस्ता,3,1
49695,tcweignp2,दामोदर,4,0
49696,tcweignp2,दायरा,3,1
49697,tcweignp2,दाव,5,0
49698,tcweignp2,दावँ,1,1
49699,tcweignp2,दावा,5,0
49701,tcweignp2,देर,5,0
49702,tcweignp2,देरी,5,0
49704,tcweignp2,देवकुल्या,3,1
49705,tcweignp2,द्रुम,1,1
49706,tcweignp2,द्वारकाधीश,4,0
49707,tcweignp2,द्वारकानाथ,4,0
49708,tcweignp2,द्वारकेश,3,1
49709,tcweignp2,द्वारिकाधीश,4,0
49710,tcweignp2,द्वारिकानाथ,3,1
49711,tcweignp2,धनिक,3,1
49712,tcweignp2,धरुण,1,1
49714,tcweignp2,धर्मद्रवी,3,1
49716,tcweignp2,धात्री,2,1
49717,tcweignp2,धुस्स,2,1
49719,tcweignp2,धूरडाँगर,1,1
49720,tcweignp2,धूलिकेदार,2,1
49722,tcweignp2,धूहा,3,1
49724,tcweignp2,ध्वन्य,2,1
49725,tcweignp2,नख्ल,1,1
49726,tcweignp2,नटराज,3,1
49727,tcweignp2,नंदकिशोर,2,1
49728,tcweignp2,नंदकुमार,2,1
49729,tcweignp2,नंदकुँवर,2,1
49730,tcweignp2,नंदनंदन,2,1
49731,tcweignp2,नंदलाल,4,0
49733,tcweignp2,नंदिनी,4,0
49734,tcweignp2,नन्दकिशोर,3,1
49735,tcweignp2,नन्दकुमार,3,1
49736,tcweignp2,नन्दकुँवर,3,1
49737,tcweignp2,नन्दनन्दन,3,1
49738,tcweignp2,नन्दलाल,3,1
49740,tcweignp2,नन्दिनी,3,1
49741,tcweignp2,नरनारायण,2,1
49742,tcweignp2,नवलकिशोर,4,0
49743,tcweignp2,नाड़ा,5,0
49744,tcweignp2,नारा,5,0
49745,tcweignp2,निकलना,3,1
49746,tcweignp2,निपटना,1,1
49747,tcweignp2,निबटना,3,1
49748,tcweignp2,निर्मित,3,1
49749,tcweignp2,निशुल्क,1,1
49750,tcweignp2,निःशुल्क,3,1
49751,tcweignp2,निश्शुल्क,2,1
49752,tcweignp2,नैवेद्य,5,0
49759,tcweignp2,नोकझोक,3,1
49760,tcweignp2,नोकझोंक,3,1
49761,tcweignp2,नोंकझोंक,3,1
49762,tcweignp2,पक्ष,2,1
49763,tcweignp2,पंख,5,0
49764,tcweignp2,पटना,3,1
49765,tcweignp2,पठाना,3,1
49766,tcweignp2,पतत्र,1,1
49767,tcweignp2,परन,1,1
49768,tcweignp2,परनि,1,1
49769,tcweignp2,परवान,2,1
49770,tcweignp2,परसेंट,2,1
49771,tcweignp2,परसेन्ट,2,1
49772,tcweignp2,परिमिति,2,1
49773,tcweignp2,पर्णीत,3,1
49774,tcweignp2,पर्सेंट,1,1
49775,tcweignp2,पर्सेन्ट,2,1
49776,tcweignp2,पल्लवी,1,1
49777,tcweignp2,पश्ता,4,0
49778,tcweignp2,पाख,4,0
49779,tcweignp2,पाँख,2,1
49780,tcweignp2,पांख,3,1
49781,tcweignp2,पाँखड़ा,1,1
49782,tcweignp2,पात्र,3,1
49783,tcweignp2,पादप,1,1
49784,tcweignp2,पारावार,3,1
49785,tcweignp2,पालि,1,1
49786,tcweignp2,पियक्कड़,3,1
49787,tcweignp2,पीतवास,2,1
49788,tcweignp2,पुतला,3,1
49791,tcweignp2,पुरंदरा,3,1
49793,tcweignp2,पुरन्दरा,2,1
49794,tcweignp2,पुलाकी,3,1
49796,tcweignp2,पुष्यगर्भा,3,1
49797,tcweignp2,पूतनारि,3,1
49798,tcweignp2,पूतनासूदन,4,0
49799,tcweignp2,पेड़,5,0
49800,tcweignp2,प्रकृत,2,1
49801,tcweignp2,प्रणीत,3,1
49802,tcweignp2,प्रतिबंधक,3,1
49803,tcweignp2,प्रतिबन्धक,3,1
49806,tcweignp2,फनैन्शल,3,1
49807,tcweignp2,फनैन्सल,3,1
49808,tcweignp2,फनैंशल,1,1
49809,tcweignp2,फनैंसल,3,1
49810,tcweignp2,फबती,2,1
49811,tcweignp2,फब्ती,1,1
49812,tcweignp2,फाइनैन्शल,3,1
49813,tcweignp2,फाइनैन्सल,3,1
49814,tcweignp2,फाइनैंशल,3,1
49815,tcweignp2,फाइनैंसल,3,1
49816,tcweignp2,फिनैन्शल,1,1
49817,tcweignp2,फिनैन्सल,2,1
49818,tcweignp2,फिनैंशल,2,1
49819,tcweignp2,फिनैंसल,2,1
49820,tcweignp2,फीसद,2,1
49821,tcweignp2,फीसदी,1,1
49822,tcweignp2,फ़ीसदी,1,1
49823,tcweignp2,बकवैरी,4,0
49824,tcweignp2,बनवारी,3,1
49825,tcweignp2,बलबीर,3,1
49826,tcweignp2,बल्लेबाज,4,0
49827,tcweignp2,बल्लेबाज़,2,1
49828,tcweignp2,बान,4,0
49829,tcweignp2,बारी,5,0
49831,tcweignp2,बीतना,2,1
49832,tcweignp2,बीरो,2,1
49833,tcweignp2,बुलंदी,1,1
49834,tcweignp2,बुलन्दी,3,1
49835,tcweignp2,बेर,2,1
49836,tcweignp2,बेला,1,1
49837,tcweignp2,बेवड़ा,3,1
49838,tcweignp2,बैक्टीरिया,5,0
49839,tcweignp2,बोधातीत,3,1
49840,tcweignp2,ब्योहरिया,1,1
49841,tcweignp2,ब्रजबिहारी,3,1
49842,tcweignp2,ब्रह्म,4,0
49844,tcweignp2,भद्रसोमा,2,1
49846,tcweignp2,भागीरथी,3,1
49847,tcweignp2,भारित,1,1
49848,tcweignp2,भींटा,1,1
49849,tcweignp2,भींटा,3,1
49850,tcweignp2,भुगतना,3,1
49851,tcweignp2,भुगते,2,1
49852,tcweignp2,भूमिजात,2,1
49853,tcweignp2,भूषण,3,1
49854,tcweignp2,भेजना,5,0
49855,tcweignp2,भेजूँ,3,1
49856,tcweignp2,भोग,3,1
49857,tcweignp2,भोगना,3,1
49858,tcweignp2,भोजन,5,0
49859,tcweignp2,म,1,1
49860,tcweignp2,मखौल,2,1
49861,tcweignp2,मंगलसूत्र,5,0
49862,tcweignp2,मंजुकेशी,3,1
49863,tcweignp2,मंजुल,3,1
49865,tcweignp2,मंदाकिनी,3,1
49866,tcweignp2,मद्यप,1,1
49868,tcweignp2,मधुमती,2,1
49869,tcweignp2,मधुसूदन,4,0
49870,tcweignp2,मनमोहन,3,1
49872,tcweignp2,मन्दाकिनी,3,1
49873,tcweignp2,मरु,3,1
49874,tcweignp2,मरुथल,1,1
49875,tcweignp2,मरुस्थल,2,1
49876,tcweignp2,मरू,1,1
49877,tcweignp2,मर्यादा,3,1
49878,tcweignp2,मलिन,1,1
49879,tcweignp2,महाजन,4,0
49881,tcweignp2,महाभद्रा,1,1
49883,tcweignp2,महाविल,3,1
49884,tcweignp2,माधव,3,1
49886,tcweignp2,मालिनी,2,1
49887,tcweignp2,माली,1,1
49888,tcweignp2,मिलावट,5,0
49889,tcweignp2,मिश्रण,3,1
49890,tcweignp2,मुकुंद,2,1
49891,tcweignp2,मुकुन्द,3,1
49892,tcweignp2,मुक्ति,5,0
49893,tcweignp2,मुठिया,2,1
49894,tcweignp2,मुड़ी,1,1
49896,tcweignp2,मुफ़्त,3,1
49897,tcweignp2,मुरमुरा,5,0
49898,tcweignp2,मुरमुरा,4,0
49900,tcweignp2,मुरलीधर,4,0
49901,tcweignp2,मुरलीवाला,3,1
49902,tcweignp2,मुरारी,4,0
49905,tcweignp2,मुर्रा,1,1
49907,tcweignp2,मुहूर्त,4,0
